inchi_key,gcm_cluster,cluster_size,cid,smiles,rscore_mean_all,rscore_mean_enriched,cpd_profile_score,cpd_profile_score_rank,rscore_x_dir_max_enriched,rscore_active
VLWFARXKEUXFHO-PAFYERHGSA-N,2132,107,46904583,Cc1ccc([C@H]2N[C@]3(CCCN(Cc4ccccc4)C3=O)[C@H]3C(=O)N(Cc4ccccc4)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.2346310509265333,1.2,5.114412586319357,21,1.2,0.0
NEIHAPCOJSBKDA-WRCDMPKQSA-N,2132,107,46904665,CN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C(F)(F)F)cc1)N[C@]21CCCN(Cc2ccc(Br)cc2)C1=O.O=C(O)C(F)(F)F,0.41999367262045145,2.1,5.000075327081824,22,2.1,0.0
UJTYSGHRFZGRGC-KPVJYDMTSA-N,2132,107,46904617,COc1ccc([C@H]2N[C@]3(CCCN(CC4CCCCC4)C3=O)[C@H]3C(=O)N(C)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.4730632607368126,2.2,4.650540810489961,23,2.2,0.0
CPFUBRDYSAPSCS-PLRPEPICSA-N,2132,107,46904683,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C(F)(F)F)cc1)N[C@]21CCCN(Cc2ccc(C)cc2)C1=O.O=C(O)C(F)(F)F,0.28598192626165275,1.2,4.196069365943381,24,1.2,0.0
UWZCKJPPYNDBLC-PAFYERHGSA-N,2132,107,46904651,COc1ccc([C@H]2N[C@]3(CCCN(Cc4ccc(F)cc4)C3=O)[C@H]3C(=O)N(Cc4ccccc4)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.27209025320332886,1.1,4.042776200358736,25,1.1,0.0
BZIKSMRBZDXQGW-WRCDMPKQSA-N,2132,107,46904635,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(OC)cc1)N[C@]21CCCN(Cc2ccco2)C1=O.O=C(O)C(F)(F)F,0.2886946550680384,1.1,3.8102541238276704,26,1.1,0.0
PGCGETPGHBIKMK-WRCDMPKQSA-N,2132,107,46904667,CN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C(F)(F)F)cc1)N[C@]21CCCN(Cc2ccc(Cl)cc2)C1=O.O=C(O)C(F)(F)F,0.498111397179686,1.8,3.6136494972643196,27,1.8,0.0
XAMXVUVOQKFCGK-PAFYERHGSA-N,2132,107,46904655,COc1ccc([C@H]2N[C@]3(CCCN(Cc4ccc(C(F)(F)F)cc4)C3=O)[C@H]3C(=O)N(Cc4ccccc4)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.2647076275224118,0.9,3.399977584415472,28,0.9,0.0
WKYDSCQZKAHRSK-KPVJYDMTSA-N,2132,107,46904681,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C(F)(F)F)cc1)N[C@]21CCCN(Cc2ccccc2)C1=O.O=C(O)C(F)(F)F,0.28973959578634995,0.8,2.761100007159219,29,0.8,0.0
MPWQZYNMQBLDJK-KPVJYDMTSA-N,2132,107,46904689,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C(F)(F)F)cc1)N[C@]21CCCN(Cc2ccc(F)cc2)C1=O.O=C(O)C(F)(F)F,0.3630459772577597,0.9,2.4790248518881324,30,0.9,0.0
BYRHZDAHJXDBRN-PAFYERHGSA-N,2132,107,46904595,Cc1ccc([C@H]2N[C@]3(CCCN(Cc4ccc(C(F)(F)F)cc4)C3=O)[C@H]3C(=O)N(Cc4ccccc4)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.3417196311796856,0.7,2.04846293899902,31,0.7,0.0
HEKCGRAWPPRYEG-PLRPEPICSA-N,2132,107,46904573,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C)cc1)N[C@]21CCCN(Cc2ccc(C(F)(F)F)cc2)C1=O.O=C(O)C(F)(F)F,0.30965744268988227,0.6,1.9376249922753894,32,0.6,0.0
VEDRAQWOBSHZDA-KPVJYDMTSA-N,2132,107,46904549,Cc1ccc([C@H]2N[C@]3(CCCN(Cc4ccc(Cl)cc4)C3=O)[C@H]3C(=O)N(C)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.21574197656237737,0.4,1.8540666326209736,33,0.4,0.0
YGQPVFVPPDLKSX-KPVJYDMTSA-N,2132,107,46904603,COc1ccc([C@H]2N[C@]3(CCCN(Cc4ccccc4)C3=O)[C@H]3C(=O)N(C)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.2916631299859285,0.5,1.7143065015592571,34,0.5,0.0
OBBCAIQWDOKUGA-PFYULWQUSA-N,2132,107,46904701,O=C(O)C(F)(F)F.O=C1[C@H]2[C@@H](C(=O)N1Cc1ccccc1)[C@@H](c1ccc(C(F)(F)F)cc1)N[C@]21CCCN(Cc2ccccc2)C1=O,0.31202520137533496,0.5,1.6024346680848713,35,0.5,0.0
PFPSJDMJYOPQHG-PLRPEPICSA-N,2132,107,46904605,COc1ccc([C@H]2N[C@]3(CCCN(Cc4ccc(C)cc4)C3=O)[C@H]3C(=O)N(C)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.3433541351292557,0.5,1.4562224503624368,36,0.5,0.0
DZYYWGCOOAUAHC-RPYWKMCOSA-N,2132,107,46904623,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(OC)cc1)N[C@]21CCCN(Cc2ccc(C)cc2)C1=O.O=C(O)C(F)(F)F,0.22396973672102602,0.3,1.3394666814904388,37,0.3,0.0
OIWLNZHFCFPKGK-WRCDMPKQSA-N,2132,107,46904673,CN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C(F)(F)F)cc1)N[C@]21CCCN(Cc2ccc(C(F)(F)F)cc2)C1=O.O=C(O)C(F)(F)F,0.29877401624143773,0.4,1.3388045086114921,38,0.4,0.0
IZQJCSBRFWERQW-WRCDMPKQSA-N,2132,107,46904575,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C)cc1)N[C@]21CCCN(Cc2ccco2)C1=O.O=C(O)C(F)(F)F,0.23566354113296914,0.3,1.2730013245058136,39,0.3,0.0
HIOPJTPYYVWTCU-IFLGGYHBSA-N,2132,107,46904675,CN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C(F)(F)F)cc1)N[C@]21CCCN(Cc2ccco2)C1=O.O=C(O)C(F)(F)F,0.34591166969977544,0.4,1.1563645723405893,40,0.4,0.0
OALNNRXCDGPRPS-KPVJYDMTSA-N,2132,107,46904613,COc1ccc([C@H]2N[C@]3(CCCN(Cc4ccc(C(F)(F)F)cc4)C3=O)[C@H]3C(=O)N(C)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.26183970448016036,0.3,1.1457391482915114,41,0.3,0.0
DBTDHZWODSQFAB-WRCDMPKQSA-N,2132,107,46904511,CN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccccc1)N[C@]21CCCN(Cc2ccc(F)cc2)C1=O.O=C(O)C(F)(F)F,0.28613452547612445,0.3,1.0484578870753314,42,0.3,0.0
QPMSBSHOUQPUSO-KPVJYDMTSA-N,2132,107,46904547,Cc1ccc([C@H]2N[C@]3(CCCN(Cc4ccc(Br)cc4)C3=O)[C@H]3C(=O)N(C)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.19956321084824466,0.2,1.0021887258172424,43,0.2,0.0
JMOWHPKQCVZOGX-AWFQKUFXSA-N,2132,107,46904535,O=C(O)C(F)(F)F.O=C1[C@H]2[C@@H](C(=O)N1Cc1ccccc1)[C@@H](c1ccccc1)N[C@]21CCCN(Cc2ccco2)C1=O,0.22013753899010688,0.2,0.9085229212496472,44,0.2,0.0
SZFKSLKSEHQTJO-KPVJYDMTSA-N,2132,107,46904671,COc1ccc(CN2CCC[C@]3(N[C@H](c4ccc(C(F)(F)F)cc4)[C@@H]4C(=O)N(C)C(=O)[C@@H]43)C2=O)cc1.O=C(O)C(F)(F)F,0.2237351739662132,0.2,0.893913980777124,45,0.2,0.0
MZNMPZCQFKEJAP-PLRPEPICSA-N,2132,107,46904569,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C)cc1)N[C@]21CCCN(Cc2ccc(F)cc2)C1=O.O=C(O)C(F)(F)F,0.24421768307725295,0.2,0.8189415175834518,46,0.2,0.0
TULBLJMXPOGSTA-PLRPEPICSA-N,2132,107,46904691,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C(F)(F)F)cc1)N[C@]21CCCN(Cc2ccc(OC)cc2)C1=O.O=C(O)C(F)(F)F,0.26166721941969384,0.2,0.764329595596824,47,0.2,0.0
CYPABFXVBFSLDE-AWFQKUFXSA-N,2132,107,46904715,O=C(O)C(F)(F)F.O=C1[C@H]2[C@@H](C(=O)N1Cc1ccccc1)[C@@H](c1ccc(C(F)(F)F)cc1)N[C@]21CCCN(Cc2ccco2)C1=O,0.21186888449380367,0.1,0.47199002458015304,48,0.1,0.0
IOZHPRAJZBUJRB-WRCDMPKQSA-N,2132,107,46904677,CN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C(F)(F)F)cc1)N[C@]21CCCN(CC2CCCCC2)C1=O.O=C(O)C(F)(F)F,0.2789057965203762,0.1,0.3585440003312883,49,0.1,0.0
CWKUKQBMRUZUHF-PFYULWQUSA-N,2132,107,46904705,O=C(O)C(F)(F)F.O=C1[C@H]2[C@@H](C(=O)N1Cc1ccccc1)[C@@H](c1ccc(C(F)(F)F)cc1)N[C@]21CCCN(Cc2ccc(Br)cc2)C1=O,0.6521478550061092,0.1,0.15333946011225205,50,0.1,0.0
JQIBZIDDLJBAEU-PAFYERHGSA-N,2132,107,46904531,COc1ccc(CN2CCC[C@]3(N[C@H](c4ccccc4)[C@@H]4C(=O)N(Cc5ccccc5)C(=O)[C@@H]43)C2=O)cc1.O=C(O)C(F)(F)F,0.23438905283760159,0.0,0.0,51,0.0,0.0
AMUFENHHLUYIPA-WRCDMPKQSA-N,2132,107,46904561,Cc1ccc([C@H]2N[C@]3(CCCN(Cc4cccn4C)C3=O)[C@H]3C(=O)N(C)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.29337570494374854,0.0,0.0,52,0.0,0.0
BQYQCVLCWZOAMI-PAFYERHGSA-N,2132,107,46904591,Cc1ccc([C@H]2N[C@]3(CCCN(Cc4ccc(F)cc4)C3=O)[C@H]3C(=O)N(Cc4ccccc4)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.2929785126189508,0.0,0.0,53,0.0,0.0
QTVNBEAVQHXIHP-PLRPEPICSA-N,2132,107,46904627,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(OC)cc1)N[C@]21CCCN(Cc2ccc(Cl)cc2)C1=O.O=C(O)C(F)(F)F,0.26673914893174794,0.0,0.0,54,0.0,0.0
AWFJYKZELQNNNL-OANXMZBQSA-N,2132,107,46904657,COc1ccc([C@H]2N[C@]3(CCCN(Cc4ccco4)C3=O)[C@H]3C(=O)N(Cc4ccccc4)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.434075121563842,0.0,0.0,55,0.0,0.0
RGSZBNGNSOGDGZ-WRCDMPKQSA-N,2132,107,46904669,CN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C(F)(F)F)cc1)N[C@]21CCCN(Cc2ccc(F)cc2)C1=O.O=C(O)C(F)(F)F,0.31116779125075944,0.0,0.0,56,0.0,0.0
WTDLHLQHLZCHIE-PFYULWQUSA-N,2132,107,46904707,O=C(O)C(F)(F)F.O=C1[C@H]2[C@@H](C(=O)N1Cc1ccccc1)[C@@H](c1ccc(C(F)(F)F)cc1)N[C@]21CCCN(Cc2ccc(Cl)cc2)C1=O,0.48137670210286165,0.0,0.0,57,0.0,0.0
KWCDHVQZXJXRLA-PLRPEPICSA-N,2132,107,46904629,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(OC)cc1)N[C@]21CCCN(Cc2ccc(F)cc2)C1=O.O=C(O)C(F)(F)F,0.25671071245151644,-0.1,-0.3895435412298443,58,-0.1,0.0
SFORSJMHAWZMMW-KPVJYDMTSA-N,2132,107,46904693,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C(F)(F)F)cc1)N[C@]21CCCN(Cc2ccc(C(F)(F)F)cc2)C1=O.O=C(O)C(F)(F)F,0.4065265130670389,-0.2,-0.4919728322049654,59,-0.2,0.0
IPYVEDBQSKIKRV-KPVJYDMTSA-N,2132,107,46904555,Cc1ccc([C@H]2N[C@]3(CCCN(Cc4ccc(C(F)(F)F)cc4)C3=O)[C@H]3C(=O)N(C)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.20076948362584401,-0.1,-0.49808366388171316,60,-0.1,0.0
BPGDDVDWQZTBDZ-PFYULWQUSA-N,2132,107,46904525,O=C(O)C(F)(F)F.O=C1[C@H]2[C@@H](C(=O)N1Cc1ccccc1)[C@@H](c1ccccc1)N[C@]21CCCN(Cc2ccc(Br)cc2)C1=O,0.3433849991113973,-0.2,-0.5824366251221071,61,-0.2,0.0
XUFBOLLEIFCREJ-PLRPEPICSA-N,2132,107,46904639,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(OC)cc1)N[C@]21CCCN(CC2CCCCC2)C1=O.O=C(O)C(F)(F)F,0.15792684071959728,-0.1,-0.6332045872908475,62,-0.1,0.0
JNJGJOFTTGWWCC-PLRMZIDKSA-N,2132,107,46904695,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C(F)(F)F)cc1)N[C@]21CCCN(Cc2ccco2)C1=O.O=C(O)C(F)(F)F,0.3149564996226297,-0.2,-0.6350083273075274,63,-0.2,0.0
RNQWJMXRYJJFSS-PFYULWQUSA-N,2132,107,46904529,O=C(O)C(F)(F)F.O=C1[C@H]2[C@@H](C(=O)N1Cc1ccccc1)[C@@H](c1ccccc1)N[C@]21CCCN(Cc2ccc(F)cc2)C1=O,0.3062558962872965,-0.2,-0.6530486512246002,64,-0.2,0.0
DXXBRRPZFLMPDL-KPVJYDMTSA-N,2132,107,46904517,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccccc1)N[C@]21CCCN(Cc2ccccc2)C1=O.O=C(O)C(F)(F)F,0.2794964823973002,-0.2,-0.7155725119849735,65,-0.2,0.0
CBLITWWDWUYVST-PAFYERHGSA-N,2132,107,46904599,Cc1ccc([C@H]2N[C@]3(CCCN(CC4CCCCC4)C3=O)[C@H]3C(=O)N(Cc4ccccc4)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.2753429180585025,-0.2,-0.7263669660009405,66,-0.2,0.0
GLRYTBSFTMCNQT-KPVJYDMTSA-N,2132,107,46904687,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C(F)(F)F)cc1)N[C@]21CCCN(Cc2ccc(Cl)cc2)C1=O.O=C(O)C(F)(F)F,0.39306920900410813,-0.3,-0.7632243715046746,67,-0.3,0.0
VGBUSAVGMKBQBJ-PFYULWQUSA-N,2132,107,46904709,O=C(O)C(F)(F)F.O=C1[C@H]2[C@@H](C(=O)N1Cc1ccccc1)[C@@H](c1ccc(C(F)(F)F)cc1)N[C@]21CCCN(Cc2ccc(F)cc2)C1=O,0.2512540411265402,-0.2,-0.7960070974511136,68,-0.2,0.0
HYMXOLHNXMKDSX-KPVJYDMTSA-N,2132,107,46904641,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(OC)cc1)N[C@]21CCCN(Cc2cccn2C)C1=O.O=C(O)C(F)(F)F,0.23817292089674688,-0.2,-0.8397260244656627,69,-0.2,0.0
DZLBOWGPNMJKNB-PFYULWQUSA-N,2132,107,46904713,O=C(O)C(F)(F)F.O=C1[C@H]2[C@@H](C(=O)N1Cc1ccccc1)[C@@H](c1ccc(C(F)(F)F)cc1)N[C@]21CCCN(Cc2ccc(C(F)(F)F)cc2)C1=O,0.45528250229601175,-0.4,-0.8785753855744084,70,-0.4,0.0
ZTAVURFJXWDZGV-OANXMZBQSA-N,2132,107,46904597,Cc1ccc([C@H]2N[C@]3(CCCN(Cc4ccco4)C3=O)[C@H]3C(=O)N(Cc4ccccc4)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.22126314573806227,-0.2,-0.9039010962845381,71,-0.2,0.0
WUQSQKXFZJBLAG-PAFYERHGSA-N,2132,107,46904659,COc1ccc([C@H]2N[C@]3(CCCN(CC4CCCCC4)C3=O)[C@H]3C(=O)N(Cc4ccccc4)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.2073913585257331,-0.2,-0.9643603350772402,72,-0.2,0.0
CHCHMIXEDCOWMD-PLRPEPICSA-N,2132,107,46904567,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C)cc1)N[C@]21CCCN(Cc2ccc(Cl)cc2)C1=O.O=C(O)C(F)(F)F,0.19195717541369334,-0.2,-1.0418990567504096,73,-0.2,0.0
RPPIYVHGWKVHHM-KPVJYDMTSA-N,2132,107,46904551,Cc1ccc([C@H]2N[C@]3(CCCN(Cc4ccc(F)cc4)C3=O)[C@H]3C(=O)N(C)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.1803055628501019,-0.2,-1.1092281171949818,74,-0.2,0.0
HJXVSCJQLONSHH-PFYULWQUSA-N,2132,107,46904539,O=C(O)C(F)(F)F.O=C1[C@H]2[C@@H](C(=O)N1Cc1ccccc1)[C@@H](c1ccccc1)N[C@]21CCCN(CC2CCCCC2)C1=O,0.26844670871181137,-0.3,-1.1175402426783425,75,-0.3,0.0
ZXEKSSLYLYTMGT-RPYWKMCOSA-N,2132,107,46904571,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C)cc1)N[C@]21CCCN(Cc2ccc(OC)cc2)C1=O.O=C(O)C(F)(F)F,0.3346546544395877,-0.4,-1.1952620251758923,76,-0.4,0.0
QZSBGOJESCKIHK-PLRPEPICSA-N,2132,107,46904563,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C)cc1)N[C@]21CCCN(Cc2ccccc2)C1=O.O=C(O)C(F)(F)F,0.24358852301903686,-0.3,-1.2315851185507394,77,-0.3,0.0
HHQAOFXNONMOHL-PAFYERHGSA-N,2132,107,46904587,Cc1ccc([C@H]2N[C@]3(CCCN(Cc4ccc(Br)cc4)C3=O)[C@H]3C(=O)N(Cc4ccccc4)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.3111118513798353,-0.4,-1.285711226447756,78,-0.4,0.0
LKPBGCUZHIVDDO-KPVJYDMTSA-N,2132,107,46904559,Cc1ccc([C@H]2N[C@]3(CCCN(CC4CCCCC4)C3=O)[C@H]3C(=O)N(C)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.22691702828222446,-0.3,-1.3220691380942982,79,-0.3,0.0
XHFJEYDTUSUUBJ-KPVJYDMTSA-N,2132,107,46904509,Cc1ccc(CN2CCC[C@]3(N[C@H](c4ccccc4)[C@@H]4C(=O)N(C)C(=O)[C@@H]43)C2=O)cc1.O=C(O)C(F)(F)F,0.22432715735383438,-0.3,-1.337332508193851,80,-0.3,0.0
OXXBTGWWVYFEIC-WRCDMPKQSA-N,2132,107,46904699,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C(F)(F)F)cc1)N[C@]21CCCN(Cc2cccn2C)C1=O.O=C(O)C(F)(F)F,0.2892568971191834,-0.4,-1.3828538022213064,81,-0.4,0.0
DXAZSKGMPAKTOZ-XPWHFYMFSA-N,2132,107,46904585,Cc1ccc(CN2CCC[C@]3(N[C@H](c4ccc(C)cc4)[C@@H]4C(=O)N(Cc5ccccc5)C(=O)[C@@H]43)C2=O)cc1.O=C(O)C(F)(F)F,0.20549514550626827,-0.3,-1.4598885013118181,82,-0.3,0.0
NPBGNFBQBJOQME-AWFQKUFXSA-N,2132,107,46904717,CC(C)CCN1CCC[C@]2(N[C@H](c3ccc(C(F)(F)F)cc3)[C@@H]3C(=O)N(Cc4ccccc4)C(=O)[C@@H]32)C1=O.O=C(O)C(F)(F)F,0.19426545142619406,-0.3,-1.5442787062627907,83,-0.3,0.0
IMISMBRUGYZBTM-PFYULWQUSA-N,2132,107,46904661,COc1ccc([C@H]2N[C@]3(CCCN(Cc4cccn4C)C3=O)[C@H]3C(=O)N(Cc4ccccc4)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.3089662049373195,-0.5,-1.6182999694139228,84,-0.5,0.0
BHBMZBPDDUDCRW-PAFYERHGSA-N,2132,107,46904649,COc1ccc([C@H]2N[C@]3(CCCN(Cc4ccc(Cl)cc4)C3=O)[C@H]3C(=O)N(Cc4ccccc4)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.24223207118332804,-0.4,-1.6513090031636182,85,-0.4,0.0
OBJGTQNPOFVLDK-PFYULWQUSA-N,2132,107,46904601,Cc1ccc([C@H]2N[C@]3(CCCN(Cc4cccn4C)C3=O)[C@H]3C(=O)N(Cc4ccccc4)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.2810079536038431,-0.5,-1.7793090679023467,86,-0.5,0.0
XPKOQDVSYZCVLS-KPVJYDMTSA-N,2132,107,46904609,COc1ccc([C@H]2N[C@]3(CCCN(Cc4ccc(F)cc4)C3=O)[C@H]3C(=O)N(C)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.33111779964713045,-0.6,-1.8120439331241482,87,-0.6,0.0
ZBHMOKNSJPFRFY-PAFYERHGSA-N,2132,107,46904711,COc1ccc(CN2CCC[C@]3(N[C@H](c4ccc(C(F)(F)F)cc4)[C@@H]4C(=O)N(Cc5ccccc5)C(=O)[C@@H]43)C2=O)cc1.O=C(O)C(F)(F)F,0.1499758351641131,-0.3,-2.0003222497259032,88,-0.3,0.0
PEHBWTANPMGBNA-AWFQKUFXSA-N,2132,107,46904537,CC(C)CCN1CCC[C@]2(N[C@H](c3ccccc3)[C@@H]3C(=O)N(Cc4ccccc4)C(=O)[C@@H]32)C1=O.O=C(O)C(F)(F)F,0.33685736339869293,-0.7,-2.0780308702099046,89,-0.7,0.0
FALZZHFKGGEKPV-KPVJYDMTSA-N,2132,107,46904685,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C(F)(F)F)cc1)N[C@]21CCCN(Cc2ccc(Br)cc2)C1=O.O=C(O)C(F)(F)F,0.4540240073145478,-1.0,-2.2025267031908293,90,-1.0,0.0
FLQKZWAFMAVWKL-WRCDMPKQSA-N,2132,107,46904637,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(OC)cc1)N[C@]21CCCN(CCC(C)C)C1=O.O=C(O)C(F)(F)F,0.17222426408250313,-0.4,-2.3225531090577465,91,-0.4,0.0
YNBKBHYTDKZTTM-KPVJYDMTSA-N,2132,107,46904607,COc1ccc([C@H]2N[C@]3(CCCN(Cc4ccc(Br)cc4)C3=O)[C@H]3C(=O)N(C)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.214713204023001,-0.5,-2.328687712873205,92,-0.5,0.0
NLQSBPHZEYQLME-PLRPEPICSA-N,2132,107,46904621,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(OC)cc1)N[C@]21CCCN(Cc2ccccc2)C1=O.O=C(O)C(F)(F)F,0.1676127272352584,-0.4,-2.3864536219768486,93,-0.4,0.0
ZXNBGKGVIQNGBQ-KPVJYDMTSA-N,2132,107,46904663,Cc1ccc(CN2CCC[C@]3(N[C@H](c4ccc(C(F)(F)F)cc4)[C@@H]4C(=O)N(C)C(=O)[C@@H]43)C2=O)cc1.O=C(O)C(F)(F)F,0.24595386154812718,-0.6,-2.439481926501872,94,-0.6,0.0
OOXQUJPNFRPTGG-PLRPEPICSA-N,2132,107,46904553,COc1ccc(CN2CCC[C@]3(N[C@H](c4ccc(C)cc4)[C@@H]4C(=O)N(C)C(=O)[C@@H]43)C2=O)cc1.O=C(O)C(F)(F)F,0.19830117306475264,-0.5,-2.5214172577624216,95,-0.5,0.0
RXLUXYLKRLKSBD-KPVJYDMTSA-N,2132,107,46904513,COc1ccc(CN2CCC[C@]3(N[C@H](c4ccccc4)[C@@H]4C(=O)N(C)C(=O)[C@@H]43)C2=O)cc1.O=C(O)C(F)(F)F,0.27391453303796603,-0.7,-2.5555416583280604,96,-0.7,0.0
NEIJSBFYFGYRJW-XPWHFYMFSA-N,2132,107,46904645,COc1ccc([C@H]2N[C@]3(CCCN(Cc4ccc(C)cc4)C3=O)[C@H]3C(=O)N(Cc4ccccc4)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.20725362997949945,-0.6,-2.895003576339527,97,-0.6,0.0
JBNPBQSRTRAVMA-PFYULWQUSA-N,2132,107,46904521,O=C(O)C(F)(F)F.O=C1[C@H]2[C@@H](C(=O)N1Cc1ccccc1)[C@@H](c1ccccc1)N[C@]21CCCN(Cc2ccccc2)C1=O,0.2040704781527913,-0.7,-3.4301874839333553,98,-0.7,0.0
YUDVKMOKMCLILL-PAFYERHGSA-N,2132,107,46904523,Cc1ccc(CN2CCC[C@]3(N[C@H](c4ccccc4)[C@@H]4C(=O)N(Cc5ccccc5)C(=O)[C@@H]43)C2=O)cc1.O=C(O)C(F)(F)F,0.2811196584806603,-1.0,-3.557204093817563,99,-1.0,0.0
YCUSTXSZLRNWDB-PAFYERHGSA-N,2132,107,46904643,COc1ccc([C@H]2N[C@]3(CCCN(Cc4ccccc4)C3=O)[C@H]3C(=O)N(Cc4ccccc4)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,0.1925839153155471,-0.7,-3.6347791499256616,100,-0.7,0.0
RYWOTZCGRNJELE-PLRPEPICSA-N,2132,107,46904519,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccccc1)N[C@]21CCCN(Cc2ccc(C)cc2)C1=O.O=C(O)C(F)(F)F,0.23888516714096955,-0.9,-3.767500555900556,101,-0.9,0.0
MSRUFYJSDDLFRK-PLRPEPICSA-N,2132,107,46904633,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(OC)cc1)N[C@]21CCCN(Cc2ccc(C(F)(F)F)cc2)C1=O.O=C(O)C(F)(F)F,0.30486970311511147,-1.2,-3.9361077461570813,102,-1.2,0.0
VTAYOJFUISWQIC-OANXMZBQSA-N,2132,107,46904721,Cn1cccc1CN1CCC[C@]2(N[C@H](c3ccc(C(F)(F)F)cc3)[C@@H]3C(=O)N(Cc4ccccc4)C(=O)[C@@H]32)C1=O.O=C(O)C(F)(F)F,0.24788854874888425,-1.2,-4.840885172213511,103,-1.2,0.0
HPBKKSRAGIRTMS-RPYWKMCOSA-N,2132,107,46904565,CCN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C)cc1)N[C@]21CCCN(Cc2ccc(C)cc2)C1=O.O=C(O)C(F)(F)F,0.32315935875752727,-1.6,-4.951117634815308,104,-1.6,0.0
MSZXRNHKBDJEKM-IFLGGYHBSA-N,2132,107,46904515,CN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccccc1)N[C@]21CCCN(Cc2ccco2)C1=O.O=C(O)C(F)(F)F,0.25193412587792446,-1.3,-5.160079030460206,105,-1.3,0.0
